3,0,7,3,3
3,1,1,3,0
3,1,2,3,5
3,1,6,3,0
3,2,0,3,0
3,2,1,3,0
3,2,2,3,5
3,2,4,3,0
3,2,6,3,3
3,2,7,3,0
3,3,0,3,0
3,3,1,3,8
3,3,2,3,0
3,3,4,3,0
3,3,5,3,8
3,3,6,3,3
3,3,7,3,5
3,4,1,3,3
3,4,2,3,0
3,4,3,3,3
3,4,5,3,0
3,4,6,3,0
3,4,7,3,0
3,5,0,3,0
3,5,1,3,0
3,5,2,3,0
3,5,3,3,0
3,5,4,3,0
3,5,7,3,0
3,6,2,3,0
3,6,3,3,0
3,6,6,3,8
3,7,2,3,0
3,7,3,3,0
3,7,4,3,0
3,7,5,3,0
3,7,6,3,5
3,7,7,3,0
4,0,1,4,0
4,0,3,4,5
4,0,4,4,3
4,0,5,4,3
4,0,6,4,0
4,0,7,4,0
4,1,1,4,0
4,1,2,4,3
4,1,3,4,0
4,1,4,4,0
4,1,6,4,14
4,1,7,4,0
4,2,0,4,0
4,2,1,4,0
4,2,3,4,0
4,2,4,4,3
4,2,6,4,5
4,2,7,4,3
4,3,1,4,0
4,3,2,4,0
4,3,3,4,11
4,3,4,4,0
4,3,5,4,0
4,3,6,4,0
4,4,0,4,0
4,4,2,4,0
4,4,4,4,0
4,4,5,4,0
4,4,7,4,0
4,5,2,4,0
4,5,3,4,0
4,5,6,4,0
4,5,7,4,0
4,6,0,4,0
4,6,5,4,5
4,6,6,4,0
4,6,7,4,0
4,7,0,4,0
4,7,6,4,30
4,7,7,4,0
5,0,1,5,0
5,0,2,5,0
5,0,3,5,3
5,0,4,5,0
5,0,5,5,0
5,0,6,5,0
5,1,2,5,0
5,2,0,5,0
5,2,1,5,0
5,2,2,5,0
5,2,4,5,0
5,2,5,5,0
5,3,0,5,0
5,3,1,5,0
5,3,2,5,0
5,3,4,5,0
5,3,5,5,0
5,3,7,5,0
5,4,0,5,0
5,4,2,5,0
5,4,3,5,0
5,4,4,5,0
5,4,5,5,0
5,4,7,5,0
5,5,0,5,0
5,5,1,5,0
5,5,4,5,0
5,5,6,5,0
5,5,7,5,0
5,6,3,5,0
5,6,4,5,0
5,6,5,5,0
5,6,7,5,0
5,7,1,5,0
5,7,2,5,0
5,7,4,5,0
5,7,7,5,0
6,0,1,6,0
6,0,2,6,0
6,0,3,6,0
6,0,4,6,0
6,0,5,6,0
6,0,6,6,0
6,0,7,6,0
6,1,0,6,0
6,1,1,6,0
6,1,2,6,0
6,1,5,6,0
6,1,6,6,0
6,2,0,6,0
6,2,2,6,0
6,2,4,6,0
6,2,5,6,0
6,2,6,6,0
6,3,0,6,0
6,3,4,6,0
6,4,1,6,0
6,4,2,6,0
6,4,3,6,0
6,4,4,6,0
6,4,7,6,0
6,5,1,6,0
6,5,6,6,0
6,5,7,6,0
6,6,0,6,0
6,6,1,6,0
6,6,2,6,0
6,6,4,6,0
6,6,7,6,0
6,7,0,6,0
6,7,1,6,0
6,7,4,6,0
6,7,7,6,0
7,0,0,7,3
7,0,1,7,0
7,0,2,7,3
7,0,3,7,11
7,0,4,7,3
7,0,5,7,3
7,0,6,7,0
7,0,7,7,0
7,1,1,7,0
7,1,2,7,3
7,1,3,7,0
7,1,4,7,0
7,1,5,7,0
7,2,0,7,0
7,2,3,7,3
7,2,4,7,0
7,2,6,7,0
7,2,7,7,0
7,3,1,7,0
7,3,2,7,3
7,3,5,7,5
7,3,6,7,14
7,4,0,7,0
7,4,1,7,0
7,4,4,7,0
7,4,5,7,3
7,4,6,7,0
7,4,7,7,0
7,5,2,7,0
7,5,3,7,0
7,5,5,7,0
7,5,6,7,17
7,6,0,7,0
7,6,4,7,0
7,6,5,7,41
7,6,6,7,24
7,7,0,7,0
7,7,2,7,0
7,7,4,7,0
7,7,5,7,0
7,7,6,7,22
8,0,0,8,30
8,0,1,8,3
8,0,2,8,14
8,0,5,8,24
8,0,7,8,38
8,1,0,8,5
8,1,6,8,24
8,1,7,8,27
8,2,0,8,5
8,2,1,8,0
8,2,2,8,22
8,2,3,8,22
8,2,6,8,33
8,2,7,8,22
8,3,0,8,0
8,3,3,8,24
8,3,4,8,5
8,3,6,8,14
8,4,0,8,0
8,4,1,8,0
8,4,6,8,3
8,5,1,8,22
8,5,2,8,0
8,5,3,8,3
8,5,5,8,24
8,5,7,8,11
8,6,0,8,0
8,6,1,8,0
8,6,5,8,22
8,6,6,8,0
8,7,0,8,0
8,7,1,8,0
8,7,3,8,0
8,7,5,8,3
8,7,6,8,5
8,7,7,8,0
9,0,0,9,5
9,0,1,9,8
9,0,2,9,79
9,0,3,9,543
9,0,4,9,570
9,0,6,9,114
9,0,7,9,169
9,1,1,9,0
9,1,2,9,218
9,1,4,9,137
9,1,7,9,331
9,2,0,9,0
9,2,1,9,0
9,2,3,9,237
9,2,4,9,347
9,2,6,9,172
9,2,7,9,259
9,3,0,9,0
9,3,1,9,33
9,3,2,9,169
9,3,3,9,145
9,3,4,9,96
9,3,5,9,118
9,3,7,9,191
9,4,0,9,0
9,4,1,9,3
9,4,2,9,0
9,4,3,9,44
9,4,4,9,71
9,4,5,9,202
9,4,6,9,14
9,5,0,9,0
9,5,3,9,33
9,5,6,9,51
9,5,7,9,44
9,6,0,9,0
9,6,2,9,0
9,6,3,9,0
9,6,4,9,77
9,7,0,9,0
9,7,1,9,0
9,7,3,9,5
9,7,4,9,3
10,0,3,10,642
10,0,4,10,570
10,0,5,10,363
10,0,6,10,196
10,0,7,10,153
10,1,0,10,0
10,1,2,10,352
10,1,3,10,415
10,1,4,10,426
10,1,6,10,101
10,1,7,10,377
10,2,0,10,0
10,2,1,10,0
10,2,6,10,210
10,3,0,10,3
10,3,1,10,5
10,3,3,10,177
10,3,4,10,208
10,3,5,10,254
10,3,6,10,155
10,4,0,10,0
10,4,1,10,11
10,4,2,10,0
10,4,3,10,65
10,4,4,10,147
10,4,5,10,174
10,4,6,10,58
10,5,0,10,0
10,5,1,10,3
10,5,3,10,5
10,5,4,10,11
10,6,0,10,0
10,6,1,10,0
10,6,2,10,0
10,6,3,10,3
10,6,4,10,0
10,6,6,10,147
10,7,0,10,0
10,7,2,10,0
10,7,3,10,3
10,7,4,10,0
10,7,5,10,3
10,7,6,10,3
10,7,7,10,8
11,0,1,11,0
11,0,3,11,502
11,0,4,11,188
11,0,5,11,306
11,0,6,11,208
11,1,0,11,0
11,1,1,11,0
11,1,5,11,483
11,1,6,11,101
11,1,7,11,150
11,2,2,11,44
11,2,3,11,246
11,2,4,11,483
11,2,5,11,263
11,2,6,11,133
11,3,0,11,0
11,3,1,11,5
11,3,3,11,77
11,3,4,11,77
11,3,5,11,164
11,3,6,11,90
11,3,7,11,55
11,4,0,11,5
11,4,2,11,3
11,4,3,11,46
11,4,4,11,44
11,4,5,11,68
11,4,6,11,137
11,5,0,11,0
11,5,1,11,0
11,5,2,11,0
11,5,3,11,0
11,5,4,11,24
11,5,7,11,17
11,6,3,11,3
11,6,4,11,3
11,6,6,11,11
11,6,7,11,3
11,7,2,11,0
11,7,3,11,17
11,7,7,11,0
12,0,0,12,14
12,0,1,12,0
12,0,4,12,65
12,0,5,12,331
12,0,6,12,74
12,1,1,12,0
12,1,5,12,276
12,1,6,12,60
12,1,7,12,114
12,2,1,12,0
12,2,2,12,30
12,2,3,12,194
12,2,6,12,126
12,3,1,12,19
12,3,2,12,3
12,3,3,12,85
12,4,0,12,0
12,4,1,12,33
12,4,2,12,0
12,4,3,12,11
12,4,4,12,85
12,4,5,12,44
12,4,6,12,33
12,5,0,12,0
12,5,1,12,0
12,5,7,12,65
12,6,0,12,0
12,6,1,12,0
12,6,2,12,0
12,6,3,12,0
12,6,4,12,11
12,6,5,12,8
12,6,6,12,0
12,7,2,12,0
12,7,3,12,0
12,7,4,12,5
12,7,6,12,3
12,7,7,12,0
13,0,1,13,0
13,0,2,13,90
13,0,4,13,51
13,0,5,13,259
13,0,6,13,85
13,0,7,13,213
13,1,0,13,0
13,1,1,13,5
13,1,2,13,24
13,1,3,13,118
13,1,4,13,96
13,1,5,13,263
13,2,0,13,0
13,2,2,13,17
13,2,5,13,123
13,2,6,13,159
13,3,1,13,5
13,3,2,13,11
13,3,3,13,90
13,3,4,13,147
13,3,5,13,38
13,3,6,13,101
13,3,7,13,186
13,4,0,13,0
13,4,4,13,82
13,4,5,13,44
13,5,0,13,0
13,5,1,13,0
13,5,3,13,8
13,5,5,13,17
13,6,0,13,0
13,6,2,13,0
13,6,3,13,0
13,6,6,13,22
13,6,7,13,181
13,7,1,13,0
13,7,2,13,0
13,7,3,13,3
13,7,5,13,14
13,7,6,13,41
13,7,7,13,5
14,0,0,14,14
14,0,1,14,14
14,0,2,14,24
14,0,3,14,164
14,0,4,14,104
14,0,5,14,92
14,0,6,14,99
14,0,7,14,101
14,1,0,14,0
14,1,3,14,109
14,1,5,14,58
14,2,0,14,0
14,2,1,14,0
14,2,2,14,55
14,2,3,14,58
14,2,4,14,55
14,2,5,14,99
14,2,6,14,147
14,2,7,14,131
14,3,0,14,0
14,3,1,14,19
14,3,2,14,24
14,3,3,14,19
14,3,4,14,33
14,3,6,14,41
14,3,7,14,30
14,4,0,14,0
14,4,3,14,181
14,4,4,14,44
14,4,5,14,60
14,4,6,14,44
14,5,1,14,3
14,5,3,14,0
14,5,4,14,0
14,6,0,14,0
14,6,1,14,0
14,6,2,14,0
14,6,3,14,147
14,6,5,14,22
14,6,6,14,3
14,6,7,14,46
14,7,1,14,0
14,7,2,14,0
14,7,3,14,5
14,7,5,14,8
14,7,7,14,0
15,0,1,15,8
15,0,3,15,60
15,0,4,15,104
15,0,5,15,150
15,0,6,15,164
15,0,7,15,118
15,1,0,15,0
15,1,1,15,3
15,1,3,15,96
15,1,4,15,14
15,1,5,15,153
15,1,6,15,249
15,2,0,15,0
15,2,1,15,0
15,2,2,15,44
15,2,3,15,183
15,2,5,15,101
15,2,6,15,150
15,3,0,15,0
15,3,1,15,3
15,3,2,15,5
15,3,3,15,44
15,3,6,15,49
15,3,7,15,90
15,4,0,15,0
15,4,1,15,5
15,4,2,15,0
15,4,3,15,17
15,4,4,15,19
15,4,5,15,87
15,4,7,15,51
15,5,0,15,0
15,5,3,15,0
15,5,5,15,51
15,5,6,15,46
15,5,7,15,5
15,6,0,15,0
15,6,3,15,3
15,6,4,15,5
15,6,5,15,104
15,7,0,15,0
15,7,1,15,0
15,7,3,15,11
15,7,4,15,24
15,7,5,15,11
15,7,6,15,3
15,7,7,15,3
16,0,0,16,14
16,0,1,16,19
16,0,2,16,68
16,0,3,16,155
16,0,5,16,191
16,1,0,16,0
16,1,1,16,14
16,1,2,16,46
16,1,3,16,60
16,1,4,16,19
16,1,5,16,218
16,1,6,16,213
16,1,7,16,114
16,2,0,16,0
16,2,2,16,17
16,2,5,16,213
16,2,6,16,200
16,3,1,16,0
16,3,4,16,55
16,3,5,16,213
16,4,0,16,0
16,4,1,16,17
16,4,2,16,0
16,4,3,16,27
16,4,4,16,24
16,4,6,16,79
16,5,0,16,0
16,5,1,16,5
16,5,2,16,3
16,5,4,16,19
16,5,5,16,126
16,6,0,16,0
16,6,1,16,0
16,6,5,16,22
16,6,6,16,0
16,6,7,16,3
16,7,0,16,0
16,7,1,16,0
16,7,4,16,11
16,7,5,16,24
16,7,6,16,3
16,7,7,16,5
17,0,0,17,3
17,0,1,17,19
17,0,2,17,14
17,0,3,17,41
17,0,5,17,213
17,0,6,17,273
17,1,2,17,36
17,1,3,17,79
17,1,4,17,55
17,1,5,17,276
17,1,6,17,546
17,2,0,17,0
17,2,1,17,11
17,2,2,17,22
17,2,6,17,660
17,3,1,17,5
17,3,2,17,11
17,3,3,17,49
17,3,6,17,454
17,3,7,17,63
17,4,1,17,24
17,4,2,17,3
17,4,4,17,30
17,4,5,17,87
17,5,1,17,0
17,5,2,17,5
17,5,3,17,8
17,5,6,17,194
17,6,0,17,0
17,6,1,17,0
17,6,2,17,0
17,6,3,17,0
17,6,4,17,0
17,6,5,17,14
17,6,7,17,5
17,7,2,17,0
17,7,4,17,14
17,7,7,17,3
18,0,0,18,3
18,0,1,18,30
18,0,2,18,68
18,0,3,18,85
18,0,6,18,565
18,0,7,18,161
18,1,0,18,5
18,1,1,18,5
18,1,2,18,120
18,1,3,18,55
18,1,4,18,150
18,1,5,18,522
18,1,6,18,865
18,2,1,18,3
18,2,2,18,27
18,2,3,18,87
18,2,4,18,74
18,2,5,18,434
18,2,6,18,1491
18,2,7,18,140
18,3,0,18,3
18,3,1,18,0
18,3,4,18,77
18,3,6,18,974
18,4,2,18,8
18,4,3,18,77
18,4,5,18,276
18,4,6,18,440
18,4,7,18,33
18,5,0,18,0
18,5,1,18,3
18,5,3,18,0
18,5,5,18,104
18,5,6,18,360
18,6,1,18,0
18,6,2,18,0
18,6,4,18,17
18,6,5,18,164
18,7,0,18,0
18,7,1,18,0
18,7,2,18,0
18,7,3,18,5
18,7,4,18,0
18,7,5,18,33
18,7,6,18,74
19,0,0,19,8
19,0,1,19,17
19,0,2,19,30
19,0,3,19,140
19,0,4,19,270
19,0,5,19,642
19,0,6,19,1201
19,1,0,19,0
19,1,1,19,0
19,1,3,19,112
19,1,4,19,51
19,1,7,19,311
19,2,0,19,0
19,2,1,19,5
19,2,2,19,58
19,2,5,19,418
19,2,6,19,1838
19,3,6,19,865
19,3,7,19,71
19,4,0,19,14
19,4,2,19,0
19,4,3,19,24
19,4,4,19,41
19,4,5,19,292
19,4,7,19,22
19,5,0,19,0
19,5,1,19,0
19,5,2,19,5
19,5,3,19,0
19,5,4,19,22
19,5,5,19,194
19,5,6,19,374
19,5,7,19,11
19,6,1,19,0
19,6,2,19,14
19,6,5,19,17
19,6,6,19,68
19,7,0,19,0
19,7,1,19,0
19,7,3,19,0
19,7,4,19,8
19,7,6,19,79
20,0,3,20,104
20,0,7,20,393
20,1,0,20,0
20,1,1,20,14
20,1,2,20,38
20,1,4,20,38
20,1,6,20,1712
20,1,7,20,557
20,2,0,20,3
20,2,1,20,0
20,2,3,20,123
20,2,4,20,63
20,2,5,20,959
20,2,7,20,306
20,3,1,20,5
20,3,2,20,5
20,3,3,20,41
20,3,4,20,145
20,3,5,20,604
20,4,0,20,0
20,4,1,20,24
20,4,2,20,0
20,4,3,20,46
20,4,4,20,24
20,4,5,20,268
20,4,6,20,579
20,4,7,20,60
20,5,1,20,0
20,5,2,20,3
20,5,4,20,33
20,5,6,20,194
20,6,5,20,36
20,7,0,20,0
20,7,2,20,0
20,7,6,20,85
20,7,7,20,36
21,0,0,21,11
21,0,1,21,11
21,0,2,21,24
21,0,5,21,120
21,0,6,21,401
21,0,7,21,333
21,1,0,21,0
21,1,1,21,5
21,1,2,21,24
21,1,3,21,38
21,1,4,21,65
21,1,5,21,145
21,1,6,21,734
21,1,7,21,153
21,2,0,21,0
21,2,2,21,27
21,2,3,21,123
21,2,4,21,22
21,2,5,21,150
21,2,6,21,454
21,3,0,21,3
21,3,2,21,3
21,3,4,21,51
21,3,6,21,265
21,3,7,21,8
21,4,0,21,0
21,4,1,21,8
21,4,2,21,5
21,4,3,21,11
21,4,5,21,77
21,4,6,21,249
21,4,7,21,17
21,5,1,21,3
21,5,3,21,3
21,5,4,21,14
21,5,5,21,36
21,5,6,21,71
21,5,7,21,19
21,6,0,21,0
21,6,1,21,0
21,6,2,21,0
21,6,3,21,5
21,6,5,21,11
21,6,6,21,5
21,6,7,21,8
21,7,1,21,0
21,7,2,21,0
21,7,5,21,11
21,7,6,21,5
22,0,0,22,3
22,0,3,22,30
22,0,4,22,44
22,0,5,22,126
22,0,6,22,177
22,1,0,22,0
22,1,1,22,3
22,1,2,22,14
22,1,3,22,36
22,1,5,22,71
22,1,6,22,131
22,2,0,22,0
22,2,2,22,14
22,2,3,22,106
22,2,5,22,71
22,2,7,22,51
22,3,0,22,0
22,3,2,22,11
22,3,4,22,46
22,3,6,22,114
22,3,7,22,22
22,4,0,22,0
22,4,3,22,51
22,4,4,22,36
22,4,7,22,8
22,5,2,22,5
22,5,4,22,8
22,5,5,22,46
22,5,7,22,22
22,6,0,22,0
22,6,1,22,0
22,6,2,22,11
22,6,3,22,5
22,6,4,22,8
22,6,6,22,5
22,6,7,22,8
22,7,0,22,0
22,7,1,22,0
22,7,4,22,5
22,7,6,22,11
22,7,7,22,11
23,0,1,23,5
23,0,2,23,22
23,0,5,23,44
23,0,6,23,49
23,1,0,23,0
23,1,1,23,19
23,1,2,23,19
23,1,3,23,44
23,1,5,23,22
23,1,6,23,46
23,1,7,23,22
23,2,0,23,0
23,2,1,23,0
23,2,2,23,11
23,2,4,23,30
23,2,5,23,33
23,2,6,23,55
23,3,2,23,11
23,3,3,23,8
23,3,4,23,0
23,3,5,23,82
23,3,6,23,49
23,3,7,23,30
23,4,0,23,14
23,4,2,23,0
23,4,3,23,24
23,4,6,23,36
23,5,0,23,0
23,5,1,23,0
23,5,4,23,8
23,5,6,23,17
23,6,0,23,0
23,6,1,23,0
23,6,2,23,0
23,6,4,23,0
23,6,6,23,0
23,6,7,23,3
23,7,0,23,0
23,7,3,23,0
23,7,6,23,0
23,7,7,23,5
24,0,0,0,11
24,0,2,0,23
24,0,3,0,40
24,0,4,0,6
24,0,5,0,25
24,0,6,0,25
24,0,7,0,43
24,1,1,0,3
24,1,2,0,14
24,1,3,0,14
24,1,5,0,34
24,2,0,0,0
24,2,1,0,3
24,2,2,0,14
24,2,4,0,14
24,2,5,0,11
24,2,6,0,34
24,2,7,0,14
24,3,0,0,0
24,3,3,0,32
24,3,4,0,25
24,3,6,0,40
24,4,1,0,9
24,4,2,0,0
24,4,5,0,32
24,4,6,0,32
24,4,7,0,9
24,5,0,0,0
24,5,4,0,18
24,5,5,0,18
24,5,6,0,6
24,5,7,0,6
24,6,0,0,0
24,6,1,0,3
24,6,2,0,0
24,6,4,0,3
24,6,5,0,11
24,6,6,0,0
24,6,7,0,18
24,7,0,0,0
24,7,1,0,0
24,7,2,0,0
24,7,5,0,0
24,7,6,0,3
24,7,7,0,3
25,0,0,1,3
25,0,1,1,0
25,0,2,1,9
25,0,3,1,20
25,0,5,1,18
25,0,7,1,9
25,1,0,1,0
25,1,1,1,0
25,1,3,1,34
25,1,4,1,3
25,1,5,1,18
25,1,6,1,3
25,1,7,1,20
25,2,2,1,9
25,2,3,1,9
25,2,5,1,14
25,2,6,1,20
25,3,0,1,6
25,3,1,1,6
25,3,2,1,3
25,3,3,1,23
25,3,4,1,32
25,3,6,1,40
25,3,7,1,11
25,4,0,1,0
25,4,3,1,80
25,4,4,1,40
25,4,6,1,23
25,4,7,1,6
25,5,1,1,0
25,5,2,1,3
25,5,5,1,14
25,5,6,1,3
25,5,7,1,6
25,6,4,1,9
25,6,5,1,14
25,6,6,1,11
25,7,3,1,0
25,7,4,1,0
25,7,5,1,3
25,7,7,1,0
26,0,0,2,0
26,0,3,2,0
26,0,4,2,6
26,0,5,2,9
26,0,6,2,11
26,0,7,2,14
26,1,0,2,0
26,1,4,2,3
26,1,5,2,14
26,1,6,2,3
26,2,0,2,0
26,2,3,2,9
26,2,6,2,23
26,2,7,2,20
26,3,1,2,0
26,3,2,2,0
26,3,7,2,3
26,4,0,2,0
26,4,3,2,49
26,4,7,2,9
26,5,0,2,0
26,5,4,2,0
26,5,6,2,0
26,5,7,2,0
26,6,1,2,0
26,6,3,2,3
26,6,4,2,0
26,6,5,2,14
26,6,6,2,0
26,7,0,2,0
26,7,2,2,0
26,7,4,2,0
26,7,7,2,0
27,0,0,3,0
27,0,3,3,0
27,0,5,3,3
27,1,0,3,0
27,1,1,3,0
27,1,2,3,6
27,1,3,3,9
27,1,4,3,3
27,1,6,3,3
27,1,7,3,3
27,2,1,3,0
27,2,3,3,9
27,2,6,3,0
27,2,7,3,6
27,3,1,3,0
27,3,2,3,3
27,3,4,3,3
27,3,7,3,0
27,4,1,3,0
27,4,3,3,37
27,4,4,3,6
27,4,5,3,6
27,4,6,3,0
27,4,7,3,0
27,5,0,3,0
27,5,1,3,0
27,5,3,3,0
27,5,5,3,0
27,5,6,3,0
27,6,1,3,0
27,6,2,3,0
27,6,3,3,0
27,6,4,3,0
27,6,6,3,3
27,6,7,3,3
27,7,1,3,0
27,7,2,3,0
27,7,3,3,0
27,7,4,3,0
27,7,5,3,3
27,7,6,3,0
27,7,7,3,0
28,0,1,4,0
28,0,2,4,9
28,0,3,4,0
28,0,6,4,9
28,0,7,4,0
28,1,0,4,0
28,1,1,4,0
28,1,3,4,3
28,1,5,4,6
28,1,6,4,0
28,2,1,4,0
28,2,3,4,0
28,2,4,4,3
28,2,5,4,0
28,2,6,4,3
28,2,7,4,6
28,3,0,4,20
28,3,1,4,3
28,3,2,4,0
28,3,4,4,3
28,3,5,4,0
28,3,6,4,0
28,3,7,4,0
28,4,1,4,3
28,4,2,4,0
28,4,3,4,14
28,4,5,4,0
28,4,6,4,0
28,4,7,4,0
28,5,0,4,0
28,5,1,4,0
28,5,2,4,6
28,5,3,4,0
28,5,4,4,0
28,5,5,4,0
28,6,0,4,0
28,6,4,4,0
28,6,5,4,0
28,6,6,4,0
28,7,0,4,0
28,7,2,4,0
28,7,4,4,3
28,7,5,4,0
28,7,6,4,0
28,7,7,4,0
29,0,0,5,0
29,0,1,5,0
29,0,2,5,0
29,0,5,5,0
29,0,6,5,0
29,0,7,5,9
29,1,1,5,0
29,1,2,5,0
29,1,6,5,0
29,2,2,5,3
29,2,3,5,0
29,2,6,5,0
29,2,7,5,6
29,3,1,5,37
29,3,2,5,9
29,3,4,5,0
29,3,5,5,0
29,4,0,5,0
29,4,2,5,20
29,4,3,5,37
29,4,5,5,0
29,4,6,5,0
29,4,7,5,9
29,5,0,5,0
29,5,3,5,0
29,5,4,5,9
29,5,5,5,0
29,5,6,5,0
29,6,0,5,0
29,6,1,5,0
29,6,3,5,0
29,6,4,5,0
29,6,5,5,3
29,6,6,5,0
29,6,7,5,0
29,7,0,5,0
29,7,1,5,0
29,7,3,5,0
29,7,6,5,0
29,7,7,5,0
30,0,1,6,0
30,0,2,6,0
30,0,3,6,0
30,0,7,6,3
30,1,3,6,3
30,1,4,6,0
30,1,5,6,0
30,1,6,6,3
30,2,1,6,0
30,2,2,6,0
30,2,3,6,6
30,2,4,6,9
30,2,5,6,0
30,2,7,6,3
30,3,0,6,0
30,3,3,6,11
30,3,4,6,3
30,4,0,6,0
30,4,1,6,0
30,4,2,6,0
30,4,5,6,3
30,4,6,6,0
30,5,2,6,0
30,5,3,6,0
30,5,4,6,0
30,5,5,6,0
30,5,6,6,0
30,6,0,6,0
30,6,1,6,0
30,6,3,6,0
30,6,5,6,0
30,6,6,6,3
30,7,0,6,0
30,7,1,6,0
30,7,3,6,0
30,7,4,6,0
30,7,5,6,0
30,7,6,6,0
31,0,1,7,0
31,0,2,7,0
31,0,3,7,0
31,0,5,7,3
31,0,6,7,0
31,1,0,7,0
31,1,3,7,3
31,1,4,7,0
31,1,7,7,0
31,2,1,7,0
31,2,3,7,0
31,2,4,7,6
31,2,5,7,6
31,2,6,7,3
31,3,0,7,3
31,3,1,7,6
31,3,2,7,0
31,3,3,7,9
31,3,4,7,0
31,3,6,7,6
31,3,7,7,0
31,4,0,7,0
31,4,1,7,0
31,4,2,7,0
31,4,4,7,9
31,4,5,7,0
31,4,7,7,3
31,5,0,7,0
31,5,1,7,0
31,5,3,7,0
31,5,6,7,0
31,6,1,7,0
31,6,3,7,0
31,6,4,7,3
31,6,5,7,0
31,6,6,7,0
31,6,7,7,0
31,7,3,7,0
31,7,5,7,0
31,7,6,7,3
32,0,0,8,6
32,0,1,8,3
32,0,2,8,29
32,0,5,8,20
32,0,6,8,20
32,0,7,8,49
32,1,0,8,25
32,1,3,8,32
32,1,5,8,115
32,1,7,8,109
32,2,1,8,6
32,2,2,8,49
32,2,6,8,32
32,2,7,8,18
32,3,0,8,0
32,3,1,8,9
32,3,2,8,0
32,3,4,8,9
32,3,5,8,86
32,3,6,8,40
32,3,7,8,6
32,4,0,8,0
32,4,1,8,9
32,4,2,8,0
32,4,3,8,0
32,4,6,8,3
32,5,2,8,0
32,5,3,8,3
32,5,5,8,18
32,5,6,8,14
32,6,0,8,0
32,6,5,8,9
32,6,6,8,0
32,7,0,8,0
32,7,1,8,0
32,7,2,8,0
32,7,6,8,29
32,7,7,8,0
33,0,0,9,37
33,0,1,9,14
33,0,2,9,147
33,0,3,9,797
33,0,4,9,278
33,0,5,9,143
33,1,0,9,0
33,1,2,9,97
33,1,4,9,301
33,1,7,9,579
33,2,0,9,3
33,2,1,9,0
33,2,3,9,444
33,2,4,9,326
33,2,5,9,639
33,2,6,9,221
33,2,7,9,218
33,3,1,9,52
33,3,2,9,89
33,3,6,9,123
33,3,7,9,100
33,4,0,9,0
33,4,1,9,80
33,4,2,9,0
33,4,4,9,298
33,5,0,9,0
33,5,1,9,0
33,5,3,9,14
33,5,4,9,49
33,5,5,9,25
33,5,7,9,158
33,6,1,9,0
33,6,3,9,0
33,6,4,9,29
33,6,6,9,0
33,6,7,9,32
33,7,1,9,0
33,7,4,9,83
33,7,7,9,46
34,0,0,10,23
34,0,3,10,387
34,0,4,10,421
34,0,5,10,229
34,0,7,10,444
34,1,0,10,32
34,1,4,10,249
34,1,7,10,923
34,2,0,10,0
