id,demand
20:0:0,8.798124999999997
20:0:1,15.187343749999998
20:0:2,38.575875
20:0:4,166.11553124999998
20:0:5,795.401875
20:0:6,1127.7296875000002
20:1:3,93.18803125
20:1:5,840.7722500000001
20:2:2,42.69975000000001
20:2:6,1696.8975312500002
20:3:0,3.1820000000000004
20:3:6,1150.3602187499998
20:3:7,119.19090625000001
20:5:0,0.79375
20:5:3,5.359593750000001
20:5:5,197.24159374999996
20:5:7,86.05237500000001
20:6:0,0.0007499999999999999
20:6:1,0.41128124999999993
20:6:2,6.791281250000001
20:6:3,6.312250000000001
20:6:4,17.647812500000004
20:6:6,51.79875
20:6:7,46.43243749999999
20:7:1,0.00043749999999999995
20:7:3,2.0923749999999997
20:7:4,40.30375
20:7:5,49.09615625
21:0:3,72.10612499999998
21:0:4,98.28037499999999
21:2:1,2.3889375
21:2:7,113.30909375
21:3:1,5.537468750000001
21:3:3,39.64509375
21:3:5,170.8406875
21:4:4,31.2256875
21:5:0,1.3943750000000001
21:5:2,3.0051875000000003
21:6:4,9.9129375
21:7:0,0.10656249999999999
21:7:3,1.7995312499999998
21:7:4,19.33521875
21:7:7,12.965562499999999
22:0:1,9.548749999999998
22:0:2,18.6124375
22:0:7,105.69653125000005
22:1:4,41.07496875
22:1:7,81.22865624999999
22:2:1,1.2661250000000002
22:2:4,45.59734375
22:2:6,153.97806250000002
22:3:1,4.844187500000001
22:3:3,39.435625
22:3:5,90.18634375
22:4:1,14.60971875
22:4:2,2.7986250000000004
22:4:5,76.26221875
22:4:6,130.2218125
22:5:0,0.95815625
22:5:1,1.99409375
22:5:3,4.25796875
22:5:6,64.86034375000001
22:6:5,11.489187500000002
22:7:2,0.55121875
22:7:3,1.11615625
22:7:5,9.729437500000001
23:0:0,3.2243749999999993
23:0:3,44.39931250000001
23:0:4,50.641156249999995
23:0:7,47.04209375
23:1:4,40.076531249999995
23:2:3,56.78231250000002
23:2:7,29.997250000000005
23:3:0,4.181781249999999
23:3:1,5.848312500000001
23:4:1,16.034031249999998
23:4:4,27.356062499999993
23:4:5,58.71153124999999
23:4:7,21.687374999999996
23:5:2,5.626499999999999
23:5:3,6.507124999999999
23:5:5,39.93340625000001
23:5:7,17.52615625
23:6:3,3.77840625
23:6:5,7.147531249999999
23:7:1,0.000125
23:7:2,0.22265624999999994
23:7:4,4.5406562500000005
23:7:5,4.69234375
24:0:1,2.4172812500000003
24:1:0,0.121375
24:1:4,9.34959375
24:1:6,26.47840625
24:1:7,37.298249999999996
24:2:3,19.895218749999998
24:3:1,5.254156249999999
24:3:2,5.286562499999999
24:3:5,37.087937499999995
24:3:7,19.371437499999995
24:4:0,0.14178125
24:4:3,62.62453125
24:4:4,28.74934375
24:5:1,1.42390625
24:5:2,3.0668125
24:5:3,4.414875
24:6:3,2.0048749999999997
24:7:3,0.7724999999999999
24:7:4,2.3785937499999994
25:0:4,11.886062500000001
25:0:6,9.272625
25:1:2,12.174125000000002
25:2:0,1.4854375000000002
25:2:1,0.2548125
25:2:4,18.807906249999995
25:2:7,17.441187499999998
25:3:5,31.217843749999997
25:4:1,4.53415625
25:4:2,1.9535624999999994
25:4:5,22.266906249999998
25:5:0,0.21528125000000006
25:5:3,6.4022812500000015
25:5:4,9.332562499999998
25:6:0,0.11387500000000002
25:6:1,0.4241875
25:6:2,0.5300312500000001
25:6:3,2.9515000000000002
25:6:7,9.77334375
25:7:0,0.2900625
25:7:1,0.04221875
25:7:2,0.405125
25:7:6,4.22290625
26:0:1,0.47140624999999997
26:0:2,10.561468750000001
26:1:1,0.05493749999999999
26:1:2,10.97059375
26:1:3,8.187625000000002
26:1:7,10.574468750000001
26:2:1,0.038125000000000006
26:2:2,7.904375
26:2:4,5.7323125
26:2:5,15.910093749999993
26:3:0,1.13303125
26:3:3,13.45971875
26:3:4,8.21196875
26:3:5,12.237437499999999
26:3:6,7.26390625
26:4:1,1.8447187499999997
26:4:2,1.7243125000000004
26:4:4,20.800156250000004
26:4:5,10.631312500000002
26:4:6,8.363187499999999
26:5:1,0.6368124999999999
26:5:2,3.0465
26:5:3,1.3600312500000002
26:5:5,1.8549999999999998
26:6:0,0.0
26:6:2,0.32612500000000005
26:6:7,3.10546875
26:7:1,0.0
26:7:3,0.54959375
26:7:5,4.706531250000001
26:7:6,2.2125624999999998
27:0:1,0.04890625000000001
27:0:2,4.645437500000002
27:0:4,1.95503125
27:0:6,3.3997500000000005
27:0:7,3.458625
27:1:5,3.6124062500000003
27:2:0,1.4200000000000002
27:2:2,7.146562500000001
27:2:4,4.325468749999999
27:2:5,3.3467499999999997
27:3:0,3.5079374999999997
27:3:3,16.89840625
27:3:5,4.449156250000001
27:3:6,1.99890625
27:4:0,1.88965625
27:4:2,2.3093749999999993
27:5:2,3.702624999999999
27:5:4,1.0644375000000004
27:5:7,0.3670937499999999
27:6:0,0.0
27:6:5,3.8510937500000004
27:7:0,0.0
28:0:0,0.46168750000000003
28:0:4,1.4354375
28:0:5,4.652218749999999
28:1:2,5.149125
28:1:4,1.94159375
28:1:7,1.9504687500000002
28:2:0,6.29625
28:2:2,6.67103125
28:3:3,8.691125000000003
28:4:0,9.574718750000002
28:4:4,6.809531249999999
28:5:6,0.13534375
28:5:7,0.26528125
28:6:1,0.27818750000000003
28:6:2,1.3272500000000003
28:6:3,0.31915625000000003
28:6:7,0.51934375
28:7:1,0.0
28:7:3,0.49368749999999995
29:0:3,1.1673749999999998
29:0:4,0.7265937499999999
29:1:0,1.6513125000000002
29:1:3,2.05359375
29:1:4,0.7978125
29:1:5,0.711625
29:1:7,4.892843750000001
29:2:0,2.10859375
29:2:1,1.07321875
29:2:4,2.0905
29:2:5,0.8048125000000002
29:3:0,4.3449375
29:3:3,9.811968750000002
29:3:6,1.12265625
29:3:7,4.20246875
29:4:1,17.9954375
29:4:4,7.842093749999999
29:5:1,2.5675000000000003
29:5:2,9.947874999999998
29:5:7,0.50475
29:6:2,4.219468750000001
29:7:2,1.1451875
29:7:4,2.7706875
29:7:5,0.74075
30:0:0,1.53615625
30:0:4,0.8840000000000001
30:0:5,1.52721875
30:0:6,2.39653125
30:1:0,1.6880625000000002
30:1:1,0.171625
30:1:2,0.12593749999999998
30:1:7,2.6220312499999996
30:2:0,0.5645625
30:2:6,1.8499375000000007
30:3:1,11.087093750000001
30:3:2,3.6065312499999993
30:3:5,1.4483125000000003
30:3:6,2.1290312499999997
30:3:7,2.2634062500000005
30:4:3,16.840625
30:4:4,8.364374999999999
30:4:7,3.3991562500000003
30:5:0,0.006906250000000001
30:5:1,0.6156249999999998
30:5:7,0.7198749999999998
30:6:2,0.42496874999999995
30:6:4,0.5115625
30:6:7,0.9470625
30:7:2,0.08846875000000001
30:7:7,0.29753124999999997
31:0:0,4.487374999999999
31:0:4,0.87971875
31:0:7,0.82971875
31:1:1,0.22296875000000002
31:1:2,1.568875
31:1:5,2.37784375
31:1:6,2.1564374999999996
31:2:0,1.6903437499999998
31:2:2,2.3411250000000003
31:2:7,1.9545937499999997
31:3:5,3.29609375
31:4:3,12.934656250000002
31:4:6,2.17075
31:5:2,0.11834374999999997
31:5:4,5.3705
31:5:5,2.619625
31:5:7,4.22221875
31:6:0,0.0
31:6:2,0.04240624999999999
31:7:0,0.0
31:7:1,0.0
31:7:2,0.0049375
31:7:4,5.589062499999999
31:7:7,1.18215625
32:0:3,55.402812499999996
32:0:4,43.59940625000002
32:1:1,4.826093749999999
32:1:2,35.511875
32:1:4,19.30425000000001
32:1:6,38.090656249999995
32:2:0,4.218062499999999
32:2:3,40.738499999999995
32:2:4,29.366625
32:2:5,80.34846875000001
32:3:3,17.22184375
32:4:4,7.683624999999999
32:4:5,56.600874999999995
32:4:7,18.95053125
32:5:0,0.06262500000000001
32:5:1,2.87634375
32:5:4,35.795562499999996
32:5:7,12.420468750000001
32:6:1,0.0019375
32:6:2,0.02009375
32:6:3,1.05321875
32:6:4,9.751593749999998
32:6:7,10.141749999999996
32:7:3,2.0545312499999997
32:7:4,17.61475
32:7:5,11.154250000000003
33:0:6,204.602625
33:0:7,369.39121875
33:1:1,37.07421875000001
33:1:3,425.92746875
33:1:5,454.30640624999995
33:1:6,276.4068749999999
33:2:2,174.51412499999998
33:3:0,1.23665625
33:3:3,209.90290625000006
33:3:4,220.24824999999996
33:3:5,160.45668750000002
33:4:3,162.7421875
33:4:5,159.36056250000004
33:4:6,72.1085
33:4:7,108.41562499999999
33:5:2,0.2004375
33:5:6,67.8575625
33:6:0,0.0
33:6:2,0.03715625000000001
33:6:5,52.9340625
33:7:0,0.0
33:7:2,0.00140625
33:7:3,10.239312499999999
33:7:5,18.016874999999995
33:7:6,26.729343749999995
34:0:1,13.106343750000002
34:0:2,140.27768750000004
34:0:6,263.9366875
34:1:1,25.96821875
34:1:2,159.15887500000002
34:1:3,387.4754062500001
34:1:5,580.1877812499998
34:1:6,390.46290625000006
34:2:1,7.684375000000001
34:2:2,192.0180625
34:2:3,516.0609062500001
34:2:5,502.32537500000007
34:2:6,345.24390625
34:2:7,501.50156250000003
34:3:1,23.543562499999997
34:3:2,31.5964375
34:3:4,180.03150000000002
34:3:6,187.837625
34:4:2,1.29725
34:4:4,145.76456250000004
34:4:5,173.48296875
34:4:6,84.105
34:4:7,117.11418749999996
34:5:0,0.2388125
34:5:2,1.366
34:6:5,113.71659375
34:6:6,98.59950000000002
34:7:3,7.8429375
34:7:4,35.91703125000001
35:1:1,19.935156250000002
35:1:7,521.45275
35:2:3,339.962375
35:2:5,497.60540625
35:3:0,0.6481250000000001
35:3:3,98.471625
35:3:4,96.9109375
35:4:4,72.09153125
35:4:5,123.65162500000001
35:4:7,124.20578124999999
35:5:2,3.008937500000001
35:5:6,53.98821875
35:6:1,0.003312500000000001
35:6:4,26.384437500000004
35:6:6,27.070062499999995
35:7:2,0.13771875
36:0:4,160.16231249999996
36:0:5,345.6955625
36:0:6,223.55025000000003
36:1:4,147.62849999999997
36:1:5,406.48946875000007
36:1:6,247.02265625000004
36:1:7,434.31184375000004
36:2:1,19.090093749999994
36:2:6,266.88693749999993
36:3:3,93.88709374999996
36:3:4,100.05168749999999
36:3:6,184.95956250000003
36:4:0,1.03215625
36:4:2,3.701781249999999
36:4:3,32.47984375000001
36:4:5,110.19875000000002
36:4:6,81.07609375
36:5:0,0.07831249999999998
36:5:1,1.0095625000000001
36:5:2,2.0303750000000003
36:6:0,0.0
36:6:1,0.03225
36:6:3,18.166687499999995
36:6:5,41.23834375000001
36:6:7,18.315468749999997
36:7:2,0.05506250000000001
36:7:5,18.443624999999997
36:7:7,8.61353125
37:0:5,204.84690624999996
37:1:0,4.563281249999999
37:1:1,16.5198125
37:1:2,113.13053124999999
37:1:3,126.36075
37:1:4,89.1111875
37:1:5,220.85068750000002
37:2:1,7.018031250000001
37:2:3,111.01509374999996
37:3:3,64.28299999999999
37:3:7,85.174875
37:4:0,0.5196875000000001
37:4:1,23.363781249999995
37:4:3,43.73712499999999
37:4:4,48.130374999999994
37:4:6,80.50418749999999
37:5:0,0.039281250000000004
37:5:2,5.620562499999999
37:5:4,57.344031250000015
37:5:5,108.03553125000002
37:5:7,47.4899375
37:7:6,16.851156250000003
37:7:7,15.341437499999998
38:0:2,122.60540625000002
38:0:3,144.741375
38:0:5,200.64553125000003
38:0:6,217.89724999999999
38:1:1,12.3678125
38:1:2,128.86840625
38:1:3,109.70053125000003
38:1:5,229.42684374999993
38:1:7,163.2175625
38:2:1,4.8888750000000005
38:2:3,105.2845625
38:2:5,180.2505625
38:3:0,1.5384062500000006
38:3:2,11.485124999999998
38:3:3,60.0565625
38:4:0,1.0714375000000003
38:4:4,63.124875
38:5:6,86.04537499999999
38:6:5,25.647250000000003
38:7:0,0.0
38:7:2,0.24959375000000003
38:7:4,10.069343749999998
38:7:6,19.045687500000003
39:0:0,33.65503125
39:0:2,133.47978125
39:0:3,99.25028124999999
39:0:5,214.65946875000003
39:1:0,1.7936250000000002
39:1:3,104.16343749999999
39:1:4,51.071343750000004
39:3:1,8.01890625
39:3:2,12.11859375
39:3:5,161.50031250000004
39:4:0,2.1188125
39:5:1,5.27275
39:5:4,62.91490624999999
39:6:0,0.0
39:6:4,14.334031250000002
39:6:6,29.286093750000006
40:0:6,349.78190624999996
40:1:1,6.800218750000001
40:1:4,286.3993125
40:2:3,355.96975
40:2:5,390.45368750000006
40:2:6,468.72959375
40:3:3,78.94812499999999
40:3:4,80.0316875
40:4:1,15.487281249999995
40:4:3,56.521843750000016
40:5:3,43.30625
40:6:1,0.9638749999999998
40:6:7,20.134218749999995
40:7:7,28.761687499999997
41:1:2,79.95687500000001
41:1:6,577.60965625
41:2:1,4.1494687500000005
41:2:6,598.66484375
41:2:7,343.99062500000014
41:3:3,68.71465625
41:3:4,106.25646875
41:3:5,459.38465625000015
41:4:0,9.8401875
41:4:3,62.63784375
41:4:6,319.2821875000001
41:5:1,38.5124375
41:5:2,6.0023437500000005
41:6:1,0.7528750000000001
41:6:3,12.778125
41:6:6,32.56315625
41:7:1,0.00134375
41:7:7,10.870343749999998
42:0:0,29.158218750000007
42:0:7,441.2617187500001
42:1:1,8.17815625
42:1:2,116.36759375000001
42:1:3,150.39503125
42:2:0,2.730375
42:2:1,4.0260625
42:2:5,1327.2809375
42:2:6,1885.54015625
42:2:7,342.03953125
42:3:0,4.25790625
42:3:2,9.53425
42:3:4,112.33725000000001
42:3:6,1424.1684687499999
42:4:0,6.732593749999999
42:4:1,26.393812500000003
42:4:2,5.297562500000001
42:4:3,68.51268749999998
42:4:4,130.08721875
42:4:7,140.47131250000004
42:5:5,208.97334375
42:6:6,38.74737499999999
42:6:7,43.23340625000001
42:7:2,2.4428749999999995
42:7:4,14.529281249999997
43:0:5,1047.9560312500003
43:0:7,443.1366249999999
43:1:0,3.4063125
43:1:2,83.14537500000002
43:1:4,96.40403125
43:2:3,159.52834374999998
43:2:5,1256.92309375
43:2:7,331.41909374999994
43:3:0,6.28046875
43:3:4,99.9259375
43:4:0,8.905374999999998
43:4:1,46.046968750000005
43:5:1,7.2976874999999986
43:5:2,12.220875000000001
43:5:3,91.48937499999998
43:6:2,9.70284375
43:6:6,43.02940625
43:7:1,0.014312500000000006
43:7:4,19.15725
43:7:5,7.6393125
44:0:0,20.787468750000006
44:0:3,140.38799999999998
44:0:4,157.93471875
44:0:7,440.7855
44:1:6,1689.5594687500002
44:1:7,474.2038749999999
44:2:1,2.2734062499999994
44:2:3,125.18625
44:2:5,990.3257500000002
44:2:7,320.0706249999999
44:3:0,4.918843750000001
44:3:1,15.3890625
44:3:7,221.8338125
44:4:2,0.4181875
44:4:5,390.88718750000004
44:4:7,266.53675
44:5:1,8.977562499999998
44:5:2,5.817906249999999
44:6:0,0.0009375
44:6:2,9.47184375
44:6:4,21.340156249999996
44:6:5,33.77684375
44:6:6,44.259031249999985
44:6:7,43.297343749999996
44:7:0,0.0
44:7:2,1.48571875
44:7:4,43.1999375
45:0:0,17.3678125
45:0:2,35.31153125
45:0:7,235.17278124999999
45:1:0,0.13409375
45:1:3,75.565
45:1:4,78.7946875
45:1:6,541.8290312499998
45:2:1,2.6446249999999996
45:2:4,83.09440624999999
45:2:6,472.35728124999997
45:4:0,3.8598437500000005
45:4:1,48.22759375
45:4:4,42.838187500000004
45:4:5,249.2950625
45:4:6,302.67528124999995
45:5:0,1.0073750000000001
45:5:3,7.689968749999998
45:5:4,23.434500000000003
45:5:5,124.49818749999999
45:6:0,0.005687500000000001
45:6:1,1.635125
45:6:3,3.818
45:6:5,18.72909375
45:6:6,27.566343750000005
45:7:4,20.654312500000003
45:7:5,6.3140937500000005
45:7:6,6.963093750000002
46:0:3,61.93343750000001
46:0:4,45.159968750000004
